variety_id,variety_slug,category,companion_name,relationship,reason
684,clover-microgreens,microgreen,Chives,beneficial,Natural antifungal properties help prevent damping-off disease in microgreens
684,clover-microgreens,microgreen,Sunflower Microgreens,harmful,Allelopathic compounds inhibit germination and growth of clover
684,clover-microgreens,microgreen,Buckwheat Microgreens,harmful,Rapid growth can overshadow and outcompete slower-growing clover
684,clover-microgreens,microgreen,Mustard Microgreens,harmful,Strong allelopathic effects can suppress clover seed germination
685,onion-microgreens,microgreen,Basil,beneficial,Repels aphids and thrips that commonly attack microgreens
685,onion-microgreens,microgreen,Chives,beneficial,Natural fungicide properties help prevent damping-off disease
685,onion-microgreens,microgreen,Parsley,beneficial,Attracts beneficial insects and doesn't compete for light in microgreen setups
685,onion-microgreens,microgreen,Lettuce,beneficial,Similar growing conditions and onion microgreens may deter lettuce pests
685,onion-microgreens,microgreen,Cilantro,beneficial,Complementary growth rates and helps repel spider mites
685,onion-microgreens,microgreen,Arugula,beneficial,"Benefits from onion's pest-deterrent properties, especially flea beetles"
685,onion-microgreens,microgreen,Radish Microgreens,beneficial,Onions help repel root maggots that can affect radish seeds
685,onion-microgreens,microgreen,Spinach,beneficial,Onion compounds help deter aphids that commonly attack spinach
685,onion-microgreens,microgreen,Fennel,harmful,Allelopathic compounds inhibit germination and growth of most plants
685,onion-microgreens,microgreen,Beans,harmful,Onion compounds can inhibit nitrogen fixation and bean germination
685,onion-microgreens,microgreen,Sage,harmful,Strong aromatic oils may inhibit delicate microgreen germination
686,celery-microgreens,microgreen,Chives,beneficial,Repels aphids and other soft-bodied insects that commonly attack celery
686,celery-microgreens,microgreen,Tomatoes,beneficial,Celery improves tomato flavor and growth while tomatoes provide natural pest protection
686,celery-microgreens,microgreen,Lettuce,beneficial,"Similar growing conditions and spacing requirements, good companion for microgreen trays"
686,celery-microgreens,microgreen,Spinach,beneficial,"Compatible moisture and temperature needs, can be grown in adjacent trays"
686,celery-microgreens,microgreen,Parsley,beneficial,Both are umbellifers with similar growing requirements and pest resistance
686,celery-microgreens,microgreen,Cabbage,beneficial,Celery repels cabbage worms and flea beetles that attack brassicas
686,celery-microgreens,microgreen,Marigolds,beneficial,Natural pest deterrent that protects against aphids and whiteflies
686,celery-microgreens,microgreen,Dill,beneficial,Attracts beneficial insects and has similar growing conditions
686,celery-microgreens,microgreen,Carrots,harmful,Both are susceptible to carrot fly and sharing space increases pest pressure
686,celery-microgreens,microgreen,Corn,harmful,Creates too much shade and competes heavily for nutrients
686,celery-microgreens,microgreen,Fennel,harmful,Inhibits growth of most plants including celery through allelopathic compounds
687,ailsa-craig-sweet-onion,allium,Carrots,beneficial,Onions repel carrot flies while carrots help break up soil for onion bulb development
687,ailsa-craig-sweet-onion,allium,Tomatoes,beneficial,"Onions deter aphids, whiteflies, and hornworms from tomato plants"
687,ailsa-craig-sweet-onion,allium,"Brassicas (Cabbage, Broccoli)",beneficial,"Onions repel cabbage worms, flea beetles, and other crucifer pests"
687,ailsa-craig-sweet-onion,allium,Lettuce,beneficial,Onions provide pest protection while lettuce acts as living mulch for shallow onion roots
687,ailsa-craig-sweet-onion,allium,Peppers,beneficial,Onions deter aphids and other soft-bodied insects that attack pepper plants
687,ailsa-craig-sweet-onion,allium,Strawberries,beneficial,"Onions repel slugs, aphids, and other pests that commonly damage strawberry plants"
687,ailsa-craig-sweet-onion,allium,Marigolds,beneficial,Both plants repel nematodes and work synergistically to deter various garden pests
687,ailsa-craig-sweet-onion,allium,Parsley,beneficial,"Attracts beneficial insects while onions provide pest protection, compatible root systems"
687,ailsa-craig-sweet-onion,allium,Beans,harmful,Onions can inhibit nitrogen fixation in bean roots and stunt legume growth
687,ailsa-craig-sweet-onion,allium,Peas,harmful,Allelopathic compounds from onions interfere with pea germination and root development
687,ailsa-craig-sweet-onion,allium,Asparagus,harmful,Onions can slow asparagus growth and interfere with spear production
688,red-burgundy-onion,allium,Carrots,beneficial,Onions repel carrot flies while carrots help break up soil for onion bulb development
688,red-burgundy-onion,allium,Tomatoes,beneficial,"Onions deter aphids, hornworms, and other tomato pests while improving tomato flavor"
688,red-burgundy-onion,allium,"Brassicas (Cabbage, Broccoli)",beneficial,"Onions repel cabbage worms, flea beetles, and other crucifer pests"
688,red-burgundy-onion,allium,Lettuce,beneficial,Onions provide pest protection without competing for space due to different root depths
688,red-burgundy-onion,allium,Peppers,beneficial,Onions deter aphids and other soft-bodied insects that damage pepper plants
688,red-burgundy-onion,allium,Strawberries,beneficial,"Onions repel slugs, aphids, and other strawberry pests while conserving space"
688,red-burgundy-onion,allium,Roses,beneficial,"Onions repel aphids, thrips, and may help prevent black spot and other fungal diseases"
688,red-burgundy-onion,allium,Marigolds,beneficial,"Both plants repel similar pests, creating a strong pest deterrent zone"
688,red-burgundy-onion,allium,Beans,harmful,Onions can inhibit bean growth and nitrogen fixation by their roots
688,red-burgundy-onion,allium,Peas,harmful,Allelopathic compounds from onions can stunt pea growth and reduce yields
688,red-burgundy-onion,allium,Asparagus,harmful,Onions can inhibit asparagus growth and both compete for similar soil nutrients
688,red-burgundy-onion,allium,Sage,harmful,Both plants can inhibit each other's growth when planted too closely together
689,elephant-garlic,allium,Tomatoes,beneficial,"Elephant garlic repels aphids, spider mites, and other pests that commonly attack tomatoes"
689,elephant-garlic,allium,Cabbage,beneficial,"Deters cabbage worms, aphids, and other brassica pests while improving growth"
689,elephant-garlic,allium,Carrots,beneficial,"Repels carrot flies and root maggots, while carrots help break up soil for garlic bulbs"
689,elephant-garlic,allium,Lettuce,beneficial,"Provides pest protection without competing for nutrients, maximizes garden space"
689,elephant-garlic,allium,Roses,beneficial,"Repels aphids, spider mites, and may reduce fungal diseases like black spot"
689,elephant-garlic,allium,Peppers,beneficial,"Deters aphids, spider mites, and other common pepper pests"
689,elephant-garlic,allium,Spinach,beneficial,Benefits from pest protection while maturing before garlic needs full space
689,elephant-garlic,allium,Strawberries,beneficial,"Repels slugs, aphids, and other pests that damage strawberry plants"
689,elephant-garlic,allium,Beans,harmful,Garlic can inhibit nitrogen fixation and overall growth of legumes
689,elephant-garlic,allium,Peas,harmful,Allelopathic compounds in garlic can stunt pea growth and reduce yields
689,elephant-garlic,allium,Asparagus,harmful,Can inhibit asparagus growth and interfere with root development
690,evergreen-white-bunching-onion,allium,Carrots,beneficial,Onions repel carrot flies while carrots help break up soil for onion root development
690,evergreen-white-bunching-onion,allium,Tomatoes,beneficial,"Onions deter aphids, whiteflies, and hornworms that commonly attack tomatoes"
690,evergreen-white-bunching-onion,allium,"Brassicas (Cabbage, Broccoli)",beneficial,"Onions repel cabbage worms, flea beetles, and other brassica pests"
690,evergreen-white-bunching-onion,allium,Lettuce,beneficial,Onions provide pest protection without competing for space due to different growth habits
690,evergreen-white-bunching-onion,allium,Strawberries,beneficial,"Onions deter slugs, aphids, and other soft-bodied pests that damage strawberry plants"
690,evergreen-white-bunching-onion,allium,Peppers,beneficial,Onions repel aphids and spider mites while not competing for root space
690,evergreen-white-bunching-onion,allium,Parsley,beneficial,Both plants benefit from similar growing conditions and parsley attracts beneficial insects
690,evergreen-white-bunching-onion,allium,Spinach,beneficial,Onions provide pest protection and their vertical growth doesn't shade low-growing spinach
690,evergreen-white-bunching-onion,allium,Beans,harmful,Onions can inhibit bean growth and nitrogen fixation by interfering with beneficial root bacteria
690,evergreen-white-bunching-onion,allium,Peas,harmful,Onions stunt pea growth and can reduce their ability to fix nitrogen effectively
690,evergreen-white-bunching-onion,allium,Asparagus,harmful,Onions can inhibit asparagus spear development and overall plant vigor
691,purple-sensation-allium,allium,Roses,beneficial,"Alliums repel aphids, thrips, and other pests that commonly attack roses"
691,purple-sensation-allium,allium,Tomatoes,beneficial,"Alliums deter aphids, cutworms, and may reduce fungal diseases in tomatoes"
691,purple-sensation-allium,allium,Carrots,beneficial,Alliums repel carrot fly and other root pests while improving soil structure
691,purple-sensation-allium,allium,Brassicas,beneficial,"Alliums deter cabbage worms, aphids, and flea beetles from cabbage family plants"
691,purple-sensation-allium,allium,Lettuce,beneficial,Alliums repel aphids and slugs that commonly damage lettuce leaves
691,purple-sensation-allium,allium,Strawberries,beneficial,"Alliums deter slugs, aphids, and nematodes while not competing for nutrients"
691,purple-sensation-allium,allium,Peppers,beneficial,Alliums repel aphids and may reduce soil-borne fungal diseases affecting peppers
691,purple-sensation-allium,allium,Marigolds,beneficial,Both repel similar pests and create complementary pest control barrier
691,purple-sensation-allium,allium,Beans,harmful,Alliums can inhibit nitrogen fixation and stunt growth of legumes
691,purple-sensation-allium,allium,Peas,harmful,Sulfur compounds from alliums interfere with nitrogen-fixing bacteria in pea roots
691,purple-sensation-allium,allium,Asparagus,harmful,Alliums can stunt asparagus growth and reduce spear production
692,yellow-granex-onion,allium,Carrots,beneficial,Onions repel carrot flies while carrots help break up soil for onion bulb development
692,yellow-granex-onion,allium,Tomatoes,beneficial,"Onions deter aphids, hornworms, and other tomato pests while improving tomato flavor"
692,yellow-granex-onion,allium,Cabbage,beneficial,"Onions repel cabbage worms, flea beetles, and other brassica pests"
692,yellow-granex-onion,allium,Lettuce,beneficial,Onions provide natural pest protection while lettuce acts as living mulch
692,yellow-granex-onion,allium,Broccoli,beneficial,Onions deter cabbage loopers and aphids that commonly attack brassicas
692,yellow-granex-onion,allium,Peppers,beneficial,Onions repel aphids and spider mites while peppers don't compete for nutrients
